# thingid,z,specz_ra,specz_dec,logms_pca_bc03
40783600,0.14895999999999998,34.787871,-5.910467,11.368701681654784
1237678888525496540,0.284,36.2984,-2.919353,11.612768734732525
1237678879962562736,0.294,35.836735,-2.5839220000000003,11.772743250476196
46597279,0.29408,37.018688,-4.849895,11.682748460123547
89899281,0.055810000000000005,139.74624630000002,-0.216428,11.451555873199997
118190889,0.05707,335.36411,0.983381,9.903762873199998
1237678879959613644,0.3721,29.190642,-2.718779,11.853645294439044
38453134,0.30997,30.575676,-6.537419,11.562783801637124
1237678879962497141,0.23724,35.748117,-2.6672290000000003,11.740301125493716
1237655693014008226,0.31471,222.142868,-1.423269,11.497666188675794
1237661386002792891,0.32231,237.45436,42.463727,11.588345512209346
128623678,0.25468,334.86943,1.757067,11.666496726873447
104533263,0.2621,214.741806,0.367902,11.498285374982517
117348260,0.05149,133.22155759999998,1.033012,10.341055873199998
112899603,0.19787,139.4295044,0.796229,11.942545873199997
62954294,0.12812,214.3690338,-1.894952,10.962725873199997
46888181,0.1609,33.689876,-4.652993,11.339475683605995
86106140,0.05109,215.4959564,-0.590349,10.647475873199998
68608669,0.07683999999999999,213.8015442,-1.12855,11.380325873199999
135303386,0.15404,138.9079437,2.691138,11.331075873199996
62125873,0.168,218.91282,-2.031327,10.769005873199998
1237678880498647234,0.14103,34.122945,-2.286454,11.20578191714594
122991678,0.15172,216.0905914,1.236709,11.300995873199996
93859084,0.06165,181.4584351,-0.184442,10.551315873199998
1237678597005312492,0.17665,333.93518,2.025595,11.32372137454513
1237678879424249988,0.24492,32.573053,-3.165264,12.150419092969965
1237663479796990531,0.40878,336.33023,0.509408,11.608159474024431
1237655465396338922,0.13383,245.81714,44.128705,11.416663482217698
70520682,0.05473,218.0134277,-1.167687,10.545365873199998
113937192,0.25901,220.0454712,0.724338,11.647315873199997
104531728,0.0503,214.5170135,0.273831,10.7215858732
66658971,0.15568,181.9253235,-1.388821,11.388655873199998
1237659327101141217,0.2155,243.9627,43.444911,11.453467417362845
42855143,0.29991,33.112449,-5.626558,11.945312102005119
1237651735775740175,0.25913,222.89651490000003,1.364376,11.487825734438955
118098673,0.37202,215.5278625,1.055779,11.497949689946836
82226193,0.12863,214.1191559,-0.50516,11.017865873199996
84016621,0.09316,333.61984,-0.5790930000000001,11.204565873199996
116050345,0.0774,333.3826200000001,0.849274,10.986755873199996
1237678596467393052,0.3222,331.532,1.47534,11.610918499849506
1237678597007737383,0.35919,339.39557,2.101428,11.758245626828284
69270731,0.07224,219.2404175,-1.066781,10.732725873199998
107070991,0.08528999999999999,216.9740143,0.569611,11.239615873199996
119752086,0.13745,219.160675,1.1830120000000002,11.737815873199999
93388565,0.08722,333.34055,-0.05413,10.751475873199999
1237678597540741470,0.13469,330.56054,2.319354,11.376567392377186
123105663,0.05823,334.8510100000001,1.234673,9.7370038732
86105068,0.13831,215.3221893,-0.61737,11.151345873199999
95203601,0.31552,220.4619751,-0.149298,11.489763247431258
61746970,0.19021,216.71456,-2.060397,11.470855873199996
126936666,0.27841,133.15638729999998,1.638262,11.637125873199999
41993103,0.25906,35.484971,-5.758787,11.843035920755938
123175439,0.25082,335.22872,1.1862700000000002,11.5673858732
48420798,0.2094,37.072666,-4.2714349999999985,11.862388361638295
43113926,0.12749000000000002,34.33595,-5.429814,11.342188123031518
100473658,0.12622,177.6073456,0.272242,10.927225873199998
80095905,0.16114,138.286972,-0.663141,11.8135358732
86102871,0.32037,215.0835571,-0.583911,11.823215873199999
93395278,0.12056,333.97111,-0.055127,11.153645873199999
44250785,0.07322000000000001,34.971022,-5.306665,10.561810726387193
128823370,0.18063,214.0785828,1.792979,11.391235873199998
113383198,0.17736,132.79331969999998,0.808422,11.356815873199999
1237659324416262691,0.4157,240.80873,42.935827,11.725320023018869
1237679340568183296,0.4307,33.528083,-6.2299190000000015,11.887566625955515
1237678888526151876,0.24021,37.844404,-2.90254,11.903346246515865
64785584,0.0548,216.5201874,-1.538941,10.443205873199998
1237678879962890426,0.21577,36.578485,-2.716512,11.397597373113966
72479933,0.14889000000000002,213.8397064,-1.002011,11.477055873199998
50102057,0.05704,32.118904,-4.01215,10.563313751510575
66604789,0.13092,218.8196716,-1.387728,11.499085873199999
1237679253062877322,0.20063,39.053597,-5.164999,11.8972091806354
1237671141481906294,0.26185,176.9963226,1.829654,11.465629249461928
51000151,0.32035,37.873226,-3.62631,11.58871903810359
47406793,0.12992,32.708805,-4.649613,11.461230955435893
1237678880499892364,0.21034,36.947993,-2.223153,11.47674827836454
130202834,0.28367,140.3941956,1.97324,11.733995873199998
72479774,0.14923,213.9442444,-0.991778,11.905745873199999
1237650794606232012,0.35356,138.94997,-1.117055,11.737988464825321
1237651753490317800,0.32999,218.4990845,1.839741,11.646068407455461
125351828,0.11703,213.8566895,1.445511,11.695265873199999
98095901,0.1054,219.3185883,0.177291,11.335065873199998
97384735,0.12562,213.3426666,0.141788,10.790775873199998
95146589,0.17504,216.1337738,-0.16534100000000002,11.412325873199999
1237678618482312003,0.25534,338.89812,2.02947,11.324934723365006
42854964,0.30139,33.093686,-5.598939,11.691719184949761
79904867,0.18212,333.29355,-0.64569,11.248995873199997
1237678880497139894,0.17698,30.555703,-2.313,11.54720910434844
72479482,0.13856,213.9203949,-0.8606719999999999,11.049945873199999
1237663543683056067,0.28945,330.5093,0.39204,11.469838940538466
79912616,0.10194,334.29501,-0.8357690000000001,11.212055873199999
1237669770839261278,0.10986,32.795970000000004,-2.971509,11.243868236750133
1237648703515721950,0.26275,211.72052,-0.628305,11.418257070632533
53799381,0.12209,31.736649,-3.164899,11.224131030961873
