##################################################
# File initialized: 2019-07-25 21:48:53.580290
# By: Connor Bottrell
##################################################
# [0] objectID_Cat
# [1] spec_z
# [2] fiber_RA
# [3] fiber_Dec
# [4] BC03_pca_mStar
# [5] classID
# [6] r_det_g
# [7] r_det_r
# [8] r_det_i
# [9] r_det_z
# [10] r_det_y
# [11] Stream+Shell
# [12] req_sex_i
##################################################
45523550,0.23789,36.296028,-4.909313,11.544325737573672,stream,0.7080095666362037,0.7471060074464375,0.5554038177891731,0.6527006395676842,0.6427293149463852,0.0,10.358
135559904,0.11858,131.8164673,2.660348,11.606535873199999,stream,1.0401054466885176,0.9341896644802875,0.6592139875661224,0.8056784970085932,0.6373603705219374,0.0,22.516
1237659161736381021,0.36102,237.13641,42.816079,11.633566595439332,stream,1.216081987382967,0.878321846523112,0.5978916259323132,0.6930313496496939,0.593005502374262,0.0,6.405
117354092,0.19342,133.9073639,0.922211,11.206865873199996,stream,0.5971374330376461,0.6416795545753402,0.5722164349972839,0.530643706803344,0.5947617763297435,0.0,5.998
1237663543686463698,0.30051,338.16983,0.236238,11.25567702596891,stream,0.6349697395315967,0.5279743736171484,0.4323381770949879,0.5107292770203826,0.45016551307849695,0.0,3.686
50900478,0.26588,32.418344,-3.659286,11.454412523322391,stream,0.7314725591576501,0.6117171384565622,0.645446618113637,0.5504968041445687,0.6593549224122808,0.0,9.114
86603890,0.1892,134.5888977,-0.549618,11.347295873199997,stream,1.0443203136666048,0.9703908552559019,0.7801676457585028,0.6593340791801203,0.7848831534352783,0.0,9.573
1237655349431828933,0.264,246.50845,43.704142,11.610671923932388,stream,0.6406089838434191,0.5330152495305425,0.3818910037875748,0.6029726258490098,0.45669276979630075,0.0,4.430
85692744,0.15552,130.7922668,-0.429082,11.221875873199997,stream,0.8286863818300186,0.9095897229099221,0.6792898430445472,0.8338348488511071,0.775760895936029,0.0,8.380
93391560,0.2131,333.64301,-0.129807,10.831125873199998,stream,1.106259123285334,0.9554199390288051,0.7869562323584955,0.794302451242742,0.7060315931121155,0.0,2.799
1237655692476350844,0.43277,220.38576,-2.000357,11.101210488617651,stream,1.0443302488861401,0.870754838962885,0.7170573422727706,0.7099375522597677,0.6754283998279066,0.0,1.889
98949838,0.05346,134.4979858,0.171198,10.090095873200001,stream,0.5497787409145806,0.6009698065136596,0.5541074939936838,0.5180025668430451,0.5727687546352309,0.0,37.209
1237648720155967643,0.30865,177.5898743,-1.016701,11.560492794611493,stream,0.60892135903302,0.41390378212647233,0.38447378638407864,0.5500047912394013,0.6490678294098179,0.0,1.549
106690896,0.053,213.06635,0.522505,8.060000229626894,stream,1.4571977086206405,1.5154077048311143,1.5078901492170156,1.5551150409910248,1.611759448106113,0.0,11.145
132443571,0.12474,134.108429,2.228052,11.506345873199999,stream,0.6649620028747779,0.6866556160432706,0.63583605998174,0.5886383270873512,0.6526699209982828,0.0,28.246
1237678619019379506,0.35368,339.24495,2.446957,11.579510869050866,stream,0.847844983878423,0.5755387323429427,0.5356483682218298,0.6071748269686221,0.6683037140369841,0.0,6.722
1237648721232199712,0.1252,183.36179,-0.156397,9.636577376018977,stream,0.456211037802801,0.3661449229032599,0.35852205651291214,0.38322896747197194,0.4465731477668402,0.0,2.033
86845936,0.13806,213.734726,-0.359082,11.048865873199999,stream,0.48591206672939974,0.4197943315224125,0.40506295928328534,0.4411924896716648,0.48501349373766084,0.0,29.442
104130762,0.19436,131.8584747,0.347219,11.443775873199996,stream,0.6419436100839281,0.6893600698099435,0.5006593732393623,0.6093158475402871,0.5565261524879987,0.0,4.693
1237655465396404240,0.35358,245.74523,43.929489,11.441439517366236,stream,0.701525603922675,0.5130608584475816,0.40331005752330906,0.6191785535635024,0.4753780811114066,0.0,5.763
123815053,0.0502,220.1555023,1.32204,9.8522678732,stream,1.8317391095653488,1.6625005695906825,1.522794134550676,1.43349880200843,1.494079755641106,0.0,10.580
125166168,0.29822,335.08571,1.376762,11.444506152751273,stream,0.6941689671056318,0.6417797777449642,0.5075743150772517,0.5921969750658903,0.5279622765158513,0.0,7.970
1237678597008261408,0.44404,340.69438,2.10735,11.567261137999596,stream,0.7617692670361528,0.44910584742751436,0.3759014188767895,0.370965333269889,0.4630468169187391,0.0,4.937
1237661386001940659,0.26198,235.58024,43.7576,11.335989441926358,stream,0.7264861606235419,0.3757554470330263,0.282525328461462,0.3570522325175871,0.408187550821955,0.0,1.755
86143224,0.13616,216.9206238,-0.472538,11.429025873199999,stream,0.6244974043162513,0.5305813278558686,0.5104488497977464,0.5788262979262723,0.6274097661281922,0.0,17.782
1237654601021260290,0.20075,137.92133,3.129021,11.333189828728793,stream,0.9779339889735074,0.9954266209886619,0.5584649241076062,0.5914086277993479,0.7338788466528393,0.0,8.519
1237650797286129900,0.29259,128.75647,0.923443,11.516291381616616,stream,0.9898836754798302,1.0074554636226425,0.6857843887178777,0.6632024634276996,0.8208712290541124,0.0,8.746
1237651736309334436,0.32055,215.37897,2.084516,11.223146816540975,stream,7.419733191950096,7.419732160960953,0.8078336143099815,0.7069914427851389,0.711454560862186,0.0,3.850
1237655129302696169,0.34472,248.3307,43.251199,11.540831394901032,stream,0.5739821965975824,0.5117231873164254,0.3506780326718172,0.36078322814567326,0.5133469738987346,0.0,6.177
79548983,0.11995,178.1890564,-0.736408,11.200165873199998,stream,0.5689999187116015,0.4507753267459722,0.4456734352182421,0.5355267840702379,0.5802217403829998,0.0,16.640
88841467,0.10503,218.2507629,-0.375271,11.016835873199996,stream,1.0872122328117382,1.0274638247893555,0.9198943976305914,0.893819852862454,0.9436401957960355,0.0,9.128
1237678890133160216,0.16326,29.607968,-1.777616,11.786282689514337,stream,0.7638540027710513,0.6496647177598137,0.7575002147873507,0.7020405115982238,0.625477688746155,0.0,30.153
93926908,0.13005,182.1820831,-0.160672,11.163665873199998,stream,0.5964453857815741,0.48952731174463404,0.48306438895446074,0.5369419441292193,0.5325335033637664,0.0,24.779
50432879,0.29894,32.394054,-3.841772,11.716670533060094,stream,0.736231874022567,0.6292770529745234,0.7253965296105092,0.6364654276036611,0.70807223778339,0.0,8.771
