# thingid,tf_morpho,RA,Dec,logms_pca_bc03,z
98629856,stream,179.210083,0.163649,10.931495873199998,0.09529
98630517,stream,179.01824950000002,0.199301,10.991215873199996,0.07732
98639097,stream,177.9992065,0.168561,11.094575873199997,0.07693
98884233,stream,129.1428833,0.188371,11.4176162173826,0.13566
98943415,stream,133.8603058,0.061680999999999986,11.132435873199999,0.1079
98949838,stream,134.4979858,0.171198,10.090095873200001,0.05346
98983665,stream,136.83578490000002,0.108393,10.5236158732,0.0949
98998827,stream,138.30621340000002,0.149228,9.550917873199998,0.0539
99009222,shell,139.1792755,0.07310900000000001,12.036277024817537,0.35979
99714214,stream,213.8680115,0.227319,10.631465873199998,0.05393
100473658,shell,177.6073456,0.272242,10.927225873199998,0.12622
100843493,stream,213.6753693,0.1864,11.409525873199996,0.12377
100844077,shell,213.5736847,0.226841,11.3526258732,0.19233
102738403,stream,333.12961,0.37677,11.176185873199996,0.3167
102745541,stream,333.55551,0.371503,10.868775873199999,0.12665
102752447,stream,334.04987,0.383338,10.6770958732,0.10997
102763153,stream,334.93671,0.305808,10.989145873199996,0.09731
102764935,stream,335.1274,0.29652,10.765745873199997,0.06055
102764977,stream,335.13135,0.297337,9.676325873199998,0.06107000000000001
102769927,stream,335.55375,0.398006,11.251665873199999,0.16385999999999998
103078313,stream,179.4680939,0.334513,11.571237364260016,0.27045
103078862,stream,179.447464,0.222702,11.539335725829005,0.27135
103078917,stream,179.4446259,0.297512,10.797135873199997,0.108
103147394,stream,179.9157562,0.391761,10.1763558732,0.0693
103147506,shell,179.8873749,0.372891,11.566425873199996,0.19837
103266347,stream,181.786911,0.40646,10.940035873199998,0.09182
103873134,stream,138.1889496,0.34023200000000003,10.0277818732,0.05379
103924742,stream,136.8273926,0.25166,9.8163228732,0.10098
104083773,stream,132.7395325,0.356042,11.324575873199999,0.19694
104106702,stream,132.25233459999998,0.230358,11.300135873199999,0.16535
104130762,stream,131.8584747,0.347219,11.443775873199996,0.19436
104135037,stream,131.6343231,0.307458,11.713145873199997,0.13027
104223818,stream,129.7115326,0.348236,10.919471640125263,0.07855
104531728,shell,214.5170135,0.273831,10.7215858732,0.0503
104533262,stream,214.7390442,0.365619,10.737505873199996,0.0533
104533263,shell,214.741806,0.367902,11.498285374982517,0.2621
104543559,stream,216.0727081,0.226562,11.587112937791971,0.32266
104578914,stream,217.485611,0.298032,10.483995873199998,0.09202
104581004,stream,217.6793518,0.252848,10.880795873199999,0.05489
104581981,shell,217.74501040000004,0.404629,11.180885873199998,0.13053
104581982,shell,217.7449188,0.406691,11.393895873199996,0.13059
104595729,stream,219.3453827,0.258101,11.714455873199999,0.28273000000000004
104600386,stream,219.9249268,0.230669,11.040585873199998,0.19741
104601731,stream,220.0085297,0.29176,11.6761058732,0.25589
104602792,stream,220.1913452,0.29182800000000003,10.920825873199997,0.10369
105215330,stream,213.4907227,0.458591,11.064465873199996,0.14420999999999998
105269483,stream,136.0319366,0.525569,11.681365873199999,0.12267
105667002,stream,137.77577209999998,0.60506,11.674235873199999,0.19915
106690896,stream,213.06635,0.522505,8.060000229626894,0.053
106697641,stream,335.34399,0.4613600000000001,11.463105873199996,0.17093
106702387,stream,335.0861,0.603457,11.256225873199996,0.16268
106724231,stream,333.47033,0.581739,11.541265873199999,0.20726
106724233,stream,333.47066,0.579557,11.207958785817027,0.20428
106728346,stream,333.17785,0.590233,11.281335873199996,0.1733
106730660,stream,333.08524,0.5605289999999999,10.123587873199998,0.05799
106734971,shell,332.8052600000001,0.525043,10.988245873199999,0.14953
107037645,stream,216.4861755,0.612931,11.281135873199997,0.05544
107070255,stream,216.9648743,0.484978,-9998.840814126801,0.3819
107070991,shell,216.9740143,0.569611,11.239615873199996,0.08528999999999999
107183750,stream,217.6019135,0.490991,11.134895873199996,0.12902
107426574,shell,219.1148987,0.617399,11.5402658732,0.13666
107515484,stream,219.865921,0.5489,11.237875873199997,0.14982
107525107,stream,220.0049438,0.508729,11.622509213455489,0.28223000000000004
107977459,stream,181.891983,0.482178,11.035135873199996,0.15909
107980751,stream,181.5061035,0.583531,-9998.840814126801,0.35773
107985733,stream,180.9687347,0.529698,9.9943078732,0.10258
107991420,stream,180.1827545,0.621001,10.8614458732,0.11006
108263703,stream,130.96069340000003,0.6118,11.589165873199999,0.26559
108263840,stream,130.9902496,0.617309,11.866155873199999,0.28003
108280405,shell,132.6424561,0.445808,11.546215873199998,0.19608
108290028,shell,133.5057526,0.558968,10.997175873199996,0.0576
108346475,stream,139.0049438,0.521628,11.358415873199997,0.20497
109144164,stream,139.8692474,0.704658,9.545550873199998,0.05647000000000001
112120897,stream,333.85116,0.697819,11.025315873199999,0.14992
112126186,stream,334.36016,0.8246100000000001,10.801895873199998,0.05703
112128322,stream,334.5680200000001,0.63569,9.7828678732,0.0675
112136927,stream,335.46237,0.819024,10.171385873199998,0.21492
112400868,stream,178.7144623,0.6525479999999999,11.583095873199998,0.22867
112455704,stream,179.68573,0.8262809999999999,11.613035873199998,0.2021
112455998,stream,179.7819824,0.742919,11.105875873199999,0.1326
112899603,shell,139.4295044,0.796229,11.942545873199997,0.19787
113351116,stream,134.0185,0.772796,10.7844171962206,0.20462
113357800,stream,133.6071472,0.74438,11.458085873199996,0.10545999999999996
113383198,shell,132.79331969999998,0.808422,11.356815873199999,0.17736
113417220,stream,132.00794979999998,0.693362,10.989405873199999,0.11052
113428779,stream,131.634613,0.697241,11.591565873199999,0.19499
113492441,shell,130.4485168,0.81934,11.402375873199999,0.0778
113863581,stream,213.6912842,0.724061,11.634645873199997,0.26504
113866033,shell,214.2173157,0.765072,11.575215873199998,0.174
113866887,shell,214.3811646,0.77165,11.351315873199999,0.07753
113868370,stream,214.4834595,0.676651,9.998113873199998,0.0529
113871208,stream,214.8867645,0.763547,11.289915411936818,0.17192000000000002
113873593,stream,215.3031464,0.824358,10.586425873199998,0.07514
113904017,stream,216.8713531,0.8327979999999999,11.342615873199996,0.12565
113907886,stream,217.1174469,0.8418110000000001,11.150805873199998,0.12607000000000002
113922638,shell,218.4370422,0.794932,11.833165873199999,0.12822
113932808,stream,219.541687,0.8114210000000001,10.679465873199998,0.12730999999999998
113936525,stream,219.9528503,0.788011,10.850385873199999,0.1156
113937192,shell,220.0454712,0.724338,11.647315873199997,0.25901
113943780,stream,220.8395996,0.643319,11.354705873199999,0.13755
114549745,shell,140.116272,0.80887,11.371775873199999,0.19579
115189343,stream,178.29954530000003,0.8418709999999999,11.339865873199999,0.28342
116050345,shell,333.3826200000001,0.849274,10.986755873199996,0.0774
116082849,stream,213.8349762,0.8941020000000001,11.414215873199996,0.14403
116487899,stream,218.0468597,0.902672,10.961395873199999,0.14428
116579212,stream,218.7753296,0.959632,11.017585873199996,0.10897
116698686,stream,220.1308136,0.932931,11.553257216408383,0.285
117090590,stream,182.1138763,0.951326,11.360795873199999,0.15905
117092877,stream,181.7736359,0.912378,11.1725358732,0.15937
117094119,stream,181.5900269,0.948129,11.339695873199997,0.1132
117096272,stream,181.0881042,0.977698,11.1165158732,0.14908
117098374,stream,180.8235321,0.8991790000000001,10.697155873199998,0.07829
117098755,stream,180.7719269,1.0035,11.029785873199996,0.07851
117305510,stream,129.0418396,0.933485,10.957250892883167,0.08462
117319177,stream,130.4660339,0.92464,11.804665873199998,0.28449
117324457,stream,130.7789307,0.962788,10.805025873199996,0.07702
117334949,stream,131.8628387,0.8569680000000001,11.129755873199999,0.08664
117336727,stream,132.0172729,1.032362,10.101254873199998,0.06074
117342202,stream,132.605072,1.003938,11.274145873199997,0.10608
117348260,shell,133.22155759999998,1.033012,10.341055873199998,0.05149
117352425,stream,133.6996918,1.031149,11.788846102514071,0.32166
117354092,stream,133.9073639,0.922211,11.206865873199996,0.19342
117946619,stream,217.087677,0.936611,11.015435873199998,0.12618
117960661,stream,216.81949,0.993084,9.128270873199998,0.05236
117996059,stream,333.57401,1.045038,11.155565873199999,0.23779
118049572,stream,137.3396606,0.921118,10.530995873199998,0.12319
118067582,stream,215.872467,1.035448,11.0117358732,0.15141
118094679,stream,334.55431,0.911244,11.445888564761846,0.211
118098673,shell,215.5278625,1.055779,11.497949689946836,0.37202
118123506,stream,215.3085632,0.964908,11.380245873199996,0.16987
118123637,stream,215.2891541,1.081532,10.987415873199996,0.10317
118190889,shell,335.36411,0.983381,9.903762873199998,0.05707
118208357,stream,139.69681,0.954163,-9998.840814126801,0.38766
118230546,stream,139.84025569999997,1.074991,10.7034258732,0.0881
118286931,stream,140.2013702,1.044529,11.256375873199996,0.14039
118292138,stream,213.6156769,1.056671,11.766635873199997,0.26345
119752086,shell,219.160675,1.1830120000000002,11.737815873199999,0.13745
120079772,stream,135.5595856,1.11745,10.0129348732,0.0528
121372307,stream,180.2131653,1.145568,10.8373758732,0.1251
121387314,stream,180.5495758,1.16004,11.092285873199996,0.08476
121425388,stream,180.9157562,1.20457,11.220125873199999,0.07797
121554404,stream,182.4203339,1.172862,11.5408758732,0.07774
122038492,stream,134.75688169999998,1.256218,10.4884258732,0.07174
122058527,stream,134.0791168,1.218542,11.428645873199999,0.19957
122068601,stream,133.61747739999998,1.202038,10.712725873199998,0.05859
122895954,stream,216.7508545,1.1981540000000002,10.815615873199999,0.10203
122938218,stream,333.620636,1.17842,9.726972873199998,0.11986
122960165,shell,333.69456,1.130711,11.721357835165687,0.39236
122991678,shell,216.0905914,1.236709,11.300995873199996,0.15172
122993472,stream,177.4713135,1.165041,10.199095873200001,0.10632
123024552,stream,134.9445038,1.136868,10.7626258732,0.19851
123078134,stream,215.6191101,1.295322,11.416235873199996,0.1173
123105663,shell,334.8510100000001,1.234673,9.7370038732,0.05823
123124119,stream,335.01928,1.18644,11.691080162709111,0.29607
123147613,stream,137.8055878,1.232458,11.520405873199996,0.2524
123147622,stream,137.78866580000002,1.239347,11.554134006495588,0.30753
123175439,shell,335.22872,1.1862700000000002,11.5673858732,0.25082
123243221,stream,139.7348633,1.25498,11.090815873199999,0.08738
123466651,stream,134.27183530000002,1.262048,11.128365873199996,0.10463
123557400,stream,139.4944763,1.373729,11.753085873199996,0.2112
123618725,stream,134.7862701,1.27721,10.8415958732,0.11893
123815053,stream,220.1555023,1.32204,9.8522678732,0.0502
123877434,stream,219.8984528,1.238181,11.272355873199999,0.13432
123877606,stream,219.9473114,1.313192,9.986373873199998,0.05006
124356531,stream,130.0297699,1.256031,11.589423061173875,0.2091
124387474,stream,178.8701782,1.388109,-9998.840814126801,0.33953
124403403,stream,179.26307680000005,1.269062,11.235985873199999,0.1793
124403522,stream,179.2779999,1.3151,10.928845873199997,0.13092
124413715,stream,179.49491880000005,1.368892,11.342025873199999,0.07828
124414061,stream,179.4399261,1.38696,11.810645873199999,0.2724
124446594,stream,180.1635437,1.277049,11.057855873199998,0.13846
124481361,stream,180.9650574,1.29509,11.078995873199997,0.08315
124481498,stream,181.0082092,1.444899,11.419425873199996,0.08353
124481512,stream,181.0147552,1.373622,11.159805873199996,0.08251
124489120,stream,181.1665039,1.269288,11.198605873199996,0.13141
124497804,stream,181.4547729,1.39183,11.043585873199996,0.11273
124757056,stream,217.7168579,1.309618,11.525145873199996,0.15980999999999998
124757320,stream,217.8618011,1.33057,10.560845873199998,0.13394
124779689,shell,217.6096802,1.3202200000000002,11.469755873199999,0.13651
124818162,shell,217.2692108,1.338201,10.934825873199998,0.10128
124836238,stream,131.52624509999998,1.361081,11.0412058732,0.131
124863682,shell,131.5783997,1.373659,11.219915873199996,0.13375
124871956,stream,178.17749019999997,1.411699,11.436131542141087,0.34796
124896686,stream,138.42115780000003,1.354211,10.872155873199999,0.16587000000000002
124971344,stream,216.32544,1.373458,10.360205873199998,0.1025
124999291,stream,216.166214,1.4803309999999998,11.904495873199997,0.30214
125056522,stream,215.6219635,1.434982,11.670260976796277,0.28038
125143490,stream,334.98736,1.392257,11.312050142267251,0.21034
125148598,stream,215.0787964,1.517369,10.966635873199998,0.10297
125148624,stream,215.048584,1.503292,10.492485873199998,0.08454
125166142,stream,335.03414,1.3347719999999998,11.265147861791775,0.24579
125166168,stream,335.08571,1.376762,11.444506152751273,0.29822
125175898,shell,139.6719971,1.462342,11.275195873199998,0.14081
125235267,stream,133.142395,1.434332,11.706325873199999,0.26429
125261101,stream,214.5155792,1.535332,11.318705873199999,0.19008
125271472,stream,133.24671940000002,1.368497,11.805005873199999,0.26218
125330491,shell,214.0442505,1.541398,10.373345873199998,0.05304
125351828,shell,213.8566895,1.445511,11.695265873199999,0.11703
125480823,stream,213.0797424,1.509408,10.771675873199998,0.08477
125886712,stream,137.88168330000002,1.486478,11.322145873199997,0.17015
126059293,stream,219.4779816,1.611519,11.178055873199996,0.13779
126119447,shell,179.29179380000005,1.495219,11.0686058732,0.09538
126162070,stream,180.405014,1.484497,11.338205268330054,0.17115999999999998
126177862,stream,180.7782593,1.469722,-9998.840814126801,0.38826
126202454,stream,181.3997192,1.506649,10.109301873199998,0.06652999999999999
126215972,stream,218.8981171,1.476338,11.263535873199999,0.23242
126228247,stream,182.2307434,1.61684,11.416135873199996,0.15891
126228398,stream,182.155365,1.469411,10.897695873199996,0.12986
126228404,stream,182.1602325,1.458928,11.317092982295435,0.1291
126242584,stream,182.4166565,1.556569,11.170915873199997,0.1318
126311691,stream,218.53761290000003,1.616939,11.8984658732,0.13788
126371487,shell,218.22151180000003,1.540023,11.478695039229931,0.11277
126441874,stream,217.842926,1.611469,11.475055873199999,0.13793
126477554,stream,217.5165558,1.566901,11.756645873199997,0.28349
126495553,stream,217.3383026,1.6876380000000002,11.129635873199996,0.15068
126546798,stream,138.0110626,1.649132,10.884835873199997,0.07089
126585115,stream,216.7391815,1.6596419999999998,11.58772541039798,0.21714
126615957,stream,216.61479190000003,1.611601,10.378135873199998,0.06467
# 126723575,stream,,,,
126749612,stream,215.7223053,1.7320919999999995,10.917625873199999,0.11044
126823836,stream,334.7557700000001,1.670333,11.392872228345368,0.23142
126896102,shell,335.29674,1.627422,11.715582556498704,0.37416
126899122,shell,133.0245056,1.748832,11.693845873199999,0.26038
126901257,stream,214.8597107,1.659961,11.029765873199999,0.0764
126902446,shell,137.2038727,1.72633,10.9964858732,0.10436
126936666,shell,133.15638729999998,1.638262,11.637125873199999,0.27841
126955235,stream,214.472229,1.639668,10.358115873200001,0.05455
127034849,stream,214.14244080000003,1.628161,10.4906858732,0.05592
127081890,stream,213.8139496,1.7313580000000002,10.726625873199998,0.05401
127108485,stream,213.6359863,1.731569,11.420045873199998,0.053070000000000006
127108584,stream,213.591156,1.740861,10.932135873199996,0.054179999999999985
127108631,stream,213.6131744,1.732819,10.0381658732,0.05289
127420412,stream,136.9968109,1.747351,11.687395873199996,0.32962
127454984,stream,134.95704650000002,1.623911,11.554690965043848,0.32889
127513628,stream,220.661087,1.7009740000000002,11.814637786941605,0.36751
127639590,stream,220.01091,1.7168990000000002,11.188775873199999,0.18427
127974638,stream,182.24054,1.798462,8.845390100614168,0.07727
128108248,stream,130.70984,1.864118,11.476079928106627,0.38254
128263774,stream,217.3797607,1.793613,11.864217845082749,0.31854
128280932,stream,137.4567108,1.813198,11.507965873199996,0.18184
128280933,stream,137.4572,1.812728,10.68920826088288,0.18199
128317062,stream,217.0810242,1.770591,11.002805873199996,0.11943
128373283,stream,131.8145599,1.895561,10.643115873200001,0.05
128472200,stream,216.0229492,1.799438,10.1347328732,0.05546
128474974,stream,138.38061519999997,1.766318,11.1745558732,0.21035
128519494,stream,215.7158508,1.7567400000000002,11.357105873199997,0.15579
128623678,shell,334.86943,1.757067,11.666496726873447,0.25468
128823370,shell,214.0785828,1.792979,11.391235873199998,0.18063
128880082,stream,137.65812680000002,1.948592,11.402855873199996,0.2270800000000001
128930942,stream,133.8612061,1.794462,11.649795873199999,0.27486
128931013,stream,133.8496246,1.83145,11.7163658732,0.26174000000000003
128935534,stream,140.026825,1.968791,11.570375873199996,0.08499
129270057,stream,133.0206604,1.96383,11.380005873199996,0.10757
130047903,stream,131.2319336,1.981318,11.126625873199997,0.11236
130118121,shell,131.3366699,2.003979,11.423225873199996,0.07549
130172119,shell,134.568924,2.0218990000000003,10.7809258732,0.07096000000000001
130202834,shell,140.3941956,1.97324,11.733995873199998,0.28367
130304036,stream,136.29179380000002,2.153788,11.590355873199996,0.20483
130392339,stream,134.99481200000002,2.05273,9.6275888732,0.057579999999999985
130558838,stream,135.3835144,2.0621,10.697055873199998,0.05696
130683481,stream,140.0883789,2.089277,11.331266353474348,0.26172
131387087,stream,140.07789609999998,2.183651,11.402205873199996,0.08900000000000001
131387337,stream,140.1726837,2.161779,11.805735873199996,0.30889
131862577,stream,137.4356995,2.286751,11.280305873199996,0.13982999999999998
131891138,stream,132.0173187,2.219418,10.919625873199998,0.07674
132004657,stream,140.2860107,2.333931,11.436585873199999,0.08903
132083264,stream,132.8386536,2.29418,11.805755873199999,0.32133
132152437,stream,133.0504761,2.2593810000000003,10.781735873199999,0.09544
132398565,stream,134.0443268,2.344208,11.0197158732,0.10391
132443571,stream,134.108429,2.228052,11.506345873199999,0.12474
132443572,stream,134.1080475,2.219602,11.230935873199996,0.12511
132443573,stream,134.1046906,2.241371,11.351865873199998,0.124
132469660,stream,129.5739899,2.282469,11.735956252785401,0.20997
132603289,stream,135.8439331,2.31502,11.253545873199997,0.10577
133157185,stream,130.5132751,2.47402,11.2891858732,0.14885
133484475,stream,131.2196808,2.38033,11.061115873199999,0.113
133772914,stream,140.1654968,2.51969,11.407853275872185,0.21087
133981768,stream,135.3066254,2.472129,11.291785873199997,0.12932000000000002
134001690,stream,132.266922,2.493531,11.405484560193145,0.31753000000000003
134246925,stream,135.767746,2.6040490000000003,10.679525873199998,0.13209
134349765,stream,137.9116364,2.6070740000000003,11.573166729707735,0.31535
134409318,stream,140.390274,2.584502,11.1130858732,0.08405
134479333,stream,138.26421000000002,2.612876,11.563160091987813,0.3712
134644940,shell,133.3192444,2.627822,11.244875873199996,0.10699000000000004
134737125,stream,139.81994630000003,2.550389,10.429715873200001,0.05884
135289926,shell,137.60110469999998,2.635231,11.660975873199996,0.22984
135303386,shell,138.9079437,2.691138,11.331075873199996,0.15404
135431385,stream,137.8744812,2.694869,10.5020858732,0.05489
135559904,stream,131.8164673,2.660348,11.606535873199999,0.11858
135671915,stream,135.0062256,2.733348,11.300225873199999,0.12868
135771971,stream,129.18757630000002,2.647827,11.506576193438375,0.16405
136370400,stream,138.2897034,2.724242,11.471785873199996,0.15413
136919782,stream,140.04574580000002,2.846348,11.42477996397065,0.31871
137099854,stream,134.3735657,2.900161,10.861435873199998,0.08777
137292586,stream,134.8479767,2.87413,11.783115873199996,0.30617
137335416,stream,139.6944427,2.840998,11.343155873199999,0.19855
137629897,stream,132.33578490000002,2.882938,11.629785873199998,0.2362
137694421,stream,135.5370789,2.976672,11.556385873199996,0.19965
137812223,stream,129.73913570000002,2.856561,11.444435873199996,0.19355
138226732,stream,136.5258636,2.961909,11.267635873199996,0.0997
138376848,stream,133.56544,2.962952,11.865399151240124,0.38717
138629519,stream,137.069397,2.975192,10.826755873199996,0.09332
1237648702979178751,stream,212.3824463,-1.150167,11.495806493578133,0.27314
1237648702981210427,stream,217.0180511,-1.060126,11.542046022310386,0.25972
1237648702983963091,stream,223.4281616,-1.155953,11.557028970215473,0.29682
1237648703515263136,stream,210.59208,-0.75298,10.651120708149392,0.16393
1237648703515721950,shell,211.72052,-0.628305,11.418257070632533,0.26275
1237648703520178572,stream,221.8950958,-0.6781,11.50578088714974,0.20983
1237648703521358183,stream,224.57845,-0.694149,11.36093392992916,0.19965
1237648704052003092,stream,210.36778,-0.408453,11.49143862092751,0.28811
1237648704052265353,stream,210.96353,-0.2312,11.703309936739972,0.39425
1237648704057180827,shell,222.1079,-0.259633,11.659854428551624,0.44235
1237648704589463830,stream,211.6899261,0.068053,11.560165333503392,0.24209
1237648704589594980,stream,211.9736481,0.155284,11.623116221977398,0.31373
1237648704593593407,stream,221.1352539,0.187394,11.522101656097224,0.39552
1237648705125810624,stream,210.52348,0.530429,11.470685212349052,0.35981
1237648705126859079,stream,212.82667540000003,0.565513,11.704491299227813,0.26135
1237648705668907793,stream,224.70672,0.936846,11.731962631107304,0.40761
1237648720137290133,stream,135.05061,-1.009064,11.557464466022791,0.39974
1237648720155967643,stream,177.5898743,-1.016701,11.560492794611493,0.30865
1237648720157344365,stream,180.83443,-0.928009,11.571518742770422,0.37732
1237648720170582559,stream,210.98597,-1.003422,11.583109435989172,0.44719
1237648720172744998,shell,215.99748230000003,-0.890645,11.65865017735632,0.13452
1237648720671998530,stream,130.0110168,-0.458562,11.784517901731306,0.26929000000000003
1237648720673702335,stream,133.93836000000002,-0.560212,11.400817317524345,0.23683
1237648720707846449,stream,211.9698792,-0.4888810000000001,11.089188081648901,0.26358000000000004
1237648720711975248,stream,221.400238,-0.601887,11.648024628986606,0.33975
1237648720712106076,shell,221.6482391,-0.536755,11.52178824834118,0.2084300000000001
1237648720712237334,stream,221.91213990000003,-0.44631,11.47669395583216,0.31032
1237648721208541517,stream,129.2718658,-0.078301,11.333832207819796,0.16627999999999998
1237648721213719243,stream,141.18202,-0.018637,11.763189198798498,0.32567
1237648721230889356,stream,180.3493652,-0.032454000000000004,11.538358577206964,0.31543000000000004
1237648721232199712,stream,183.36179,-0.156397,9.636577376018977,0.1252
1237648721232396948,stream,183.8128815,-0.029579,11.401924772973867,0.25134
1237648721247469828,stream,218.29417,-0.13538599999999998,11.464105777093213,0.13692
1237648721248977205,stream,221.69157,-0.098666,11.586372599704196,0.10165
1237648721766908331,stream,178.34031000000004,0.296126,11.496866342786234,0.36642
1237648721768218857,stream,181.4476471,0.266795,11.585790949087825,0.26632
1237648721781653903,stream,212.1607361,0.240095,11.602010029339,0.31367
1237648721786306917,stream,222.7398071,0.2326280000000001,11.455957589991158,0.29674
1237648721786634853,stream,223.44439,0.334816,11.646203298238106,0.43003
1237648722284052915,stream,133.3066406,0.759003,11.509225179848725,0.32107
1237648722305745128,stream,182.9702301,0.811991,11.536572427648935,0.27281
1237648722320359598,stream,216.2274475,0.7340369999999999,9.269561796434571,0.14332
1237648722819744491,stream,130.66538,1.233846,11.595539242523953,0.34809
1237648722842615989,stream,182.96018,1.199964,11.679387642579968,0.43978
1237650794605641940,stream,137.51915,-1.200432,11.309450290282257,0.16343
1237650794605773599,stream,137.91865,-1.139663,11.535554386486185,0.38838
1237650794606231985,stream,138.99157,-1.060117,11.897755762969608,0.29602
1237650794606232012,shell,138.94997,-1.117055,11.737988464825321,0.35356
1237650795142316440,shell,137.1397858,-0.794568,11.529418369202174,0.23066
1237650795675386610,stream,128.52647,-0.265377,11.70652686827816,0.41495
1237650796214682009,stream,133.9306793,0.113153,11.483330606642994,0.22312
1237650796749324853,stream,128.87239,0.505987,11.399178219842725,0.31619
1237650796750898123,stream,132.53353,0.525472,10.740591035297255,0.39702
1237650797286129900,stream,128.75647,0.923443,11.516291381616616,0.29259
1237650797286261131,stream,129.0066833,0.953748,11.577524434425865,0.1592
1237650797286916217,stream,130.53596000000002,0.923694,10.44276272674324,0.0963
1237650797287047317,stream,130.8770905,0.939946,11.495145499226055,0.28424
1237650797287178743,stream,131.2043152,1.000614,11.853613860614132,0.29495
1237651250442273095,stream,246.82865,44.51276,11.273413126647938,0.13521
1237651250442666469,stream,247.70075,43.815538,11.4603071672027,0.26069000000000003
1237651250442928561,stream,247.98065,43.227365,11.470350121671801,0.32922
1237651709968908641,stream,210.23178,-0.585276,11.516638984787278,0.16527
1237651735757717678,stream,181.7816772,1.917881,11.368421537234099,0.25267
1237651735774036765,stream,219.05818,1.638394,11.301846661663149,0.35409
1237651735774429663,stream,219.8611755,1.463226,11.877008055278564,0.41256
1237651735775019581,stream,221.1938934,1.402476,11.57158893480664,0.32447
1237651735775740175,shell,222.89651490000003,1.364376,11.487825734438955,0.25913
1237651735776395463,stream,224.37332,1.352193,10.89939367887564,0.07027
1237651735776723792,stream,225.19118,1.442987,11.541924254386684,0.43978
1237651736309334436,stream,215.37897,2.084516,11.223146816540975,0.32055
1237651752937783485,stream,182.7619629,1.86369,11.622789066052064,0.29472
1237651752952726043,stream,216.86645,1.302369,11.806166523718277,0.37546
1237651752954692084,stream,221.3493042,1.227739,11.54554311162792,0.37661
1237651753490055502,stream,217.9813385,1.80348,11.466127002553547,0.27712
1237651753490317800,shell,218.4990845,1.839741,11.646068407455461,0.32999
1237651753491431812,stream,221.1242981,1.623112,11.69459356435982,0.29758
1237653621763211866,stream,128.76685,1.131583,11.41249274823349,0.2957
1237653622837019102,stream,128.93767,1.819285,11.574890707153829,0.37204
1237653665249296754,stream,128.17889,1.622127,11.438748484360984,0.17861
1237653665249624679,stream,128.84098,1.639522,11.437001923390198,0.2912
1237653665250346127,stream,130.6097565,1.7281220000000002,11.823017351474846,0.42128
1237653665787019768,stream,130.04737849999998,2.10255,11.825212426439974,0.35999000000000003
1237654599949222193,stream,141.90646,2.521748,11.485990452798431,0.2409
1237654601017131636,shell,128.52581999999998,2.55581,11.723075708956456,0.36185
1237654601021260290,stream,137.92133,3.129021,11.333189828728793,0.20075
1237654601558720729,stream,139.29537,3.533546,8.379581939362652,0.08135
1237654602632528260,stream,139.42479,4.392856,11.744717214722185,0.33412
1237654605317013856,shell,140.07093,3.411822,11.458715700311586,0.35864
1237654605851918938,stream,135.56151,3.543307,11.705822811636608,0.37809
1237654605853688196,shell,139.64667,3.921746,11.668614899448585,0.25832
1237655128765038765,stream,246.52953,44.573627,11.612401312202563,0.17637
1237655129302696169,stream,248.3307,43.251199,11.540831394901032,0.34472
1237655176008630716,stream,136.77173,-2.388158,11.688682761217933,0.42591
1237655176545173800,stream,136.15458999999998,-2.050726,12.194148323935226,0.40871
1237655177082045143,stream,136.17533,-1.613705,11.390574507298885,0.44964
1237655347820233040,stream,243.1289,44.547243,11.727929335669616,0.30218
1237655347820429543,shell,243.53632,44.277731,11.343910269381011,0.13693
1237655347821347074,stream,245.45486,42.779798,10.722698503057472,0.05936
1237655349431828933,stream,246.50845,43.704142,11.610671923932388,0.264
1237655349968765070,stream,247.01291,43.929356,10.98570908770489,0.07799
1237655349969092763,stream,247.64883,43.335624,11.473624122387266,0.22656
1237655349969224462,stream,247.92837000000003,43.023308,11.497085758732286,0.41106
1237655463248199921,stream,242.60939,44.15179000000001,11.683925188757712,0.13089
1237655463785267906,stream,243.50672000000003,44.063693,11.548852818727028,0.33568000000000003
1237655465396338922,shell,245.81714,44.128705,11.416663482217698,0.13383
1237655465396404240,stream,245.74523,43.929489,11.441439517366236,0.35358
1237655468060836074,shell,225.59233,1.128386,11.585510499498925,0.37907
1237655494373081507,stream,212.8722,-2.502062,11.442424905530062,0.29178000000000004
1237655498668245195,shell,212.28739,-2.408337,11.64915868814569,0.34512
1237655498670997510,stream,218.60038,-2.253853,11.563062433502635,0.29267
1237655499204460964,shell,210.79167,-1.995633,11.668350623775039,0.39992
1237655499204526580,stream,210.9694,-1.913723,11.666445763781669,0.40713
1237655499740872849,stream,209.79472,-1.478332,11.441743770075846,0.21616
1237655692476350844,stream,220.38576,-2.000357,11.101210488617651,0.43277
1237655692476809546,stream,221.51474,-1.850107,11.410535094139053,0.29512
1237655693014008226,shell,222.142868,-1.423269,11.497666188675794,0.31471
1237655693014204799,stream,222.638092,-1.35527,11.032699843010054,0.26139
1237655693014794699,stream,223.95229,-1.376197,11.474051683442669,0.29048
1237655693015384489,stream,225.36082,-1.41711,11.700617309194055,0.31658000000000003
1237656567046340912,stream,330.86994,-1.1783860000000002,11.499723937944507,0.22902
1237656906343121194,shell,332.74213,-0.964674,11.452409093995811,0.28891999999999995
1237656909032128671,stream,343.25477,1.052747,11.254965373693269,0.16881
1237658297910493554,stream,128.99934,3.021807,11.515123752353249,0.19124
